drill_id,hole_idx,mic_type,mic_id,position,fail,filepath_wav,start_sample,end_sample,duration_s,sample_rate,source_file
04,8,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_6_int.wav,24101376,26488832,12.434666666666667,192000,190513_010_Tr6.WAV
04,9,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_6_int.wav,28768256,31251456,12.933333333333334,192000,190513_010_Tr6.WAV
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_6_int_jam.wav,33423360,35742208,12.077333333333334,192000,190513_010_Tr6.WAV
04,11,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_6_int.wav,38072320,40309760,11.653333333333334,192000,190513_010_Tr6.WAV
04,12,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_6_int.wav,42455552,44934656,12.912,192000,190513_010_Tr6.WAV
04,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_1_ext.wav,0,1612288,16.794666666666668,96000,250130_012_Tr1.WAV
04,2,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_1_ext.wav,1998336,2316288,3.312,96000,250130_012_Tr1.WAV
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_1_ext_jam.wav,2317312,2558976,2.517333333333333,96000,250130_012_Tr1.WAV
04,4,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_1_ext.wav,2741760,4025344,13.370666666666667,96000,250130_012_Tr1.WAV
04,5,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_1_ext.wav,4582400,4824576,2.522666666666667,96000,250130_012_Tr1.WAV
04,6,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_1_ext.wav,5112832,6356992,12.96,96000,250130_012_Tr1.WAV
04,7,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_1_ext.wav,6959616,7200256,2.506666666666667,96000,250130_012_Tr1.WAV
04,8,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_1_ext.wav,7442944,8839168,14.544,96000,250130_012_Tr1.WAV
04,9,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_1_ext.wav,9778176,10904576,11.733333333333333,96000,250130_012_Tr1.WAV
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_1_ext_jam.wav,12109312,13161984,10.965333333333334,96000,250130_012_Tr1.WAV
04,11,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_1_ext.wav,14436352,15642624,12.565333333333333,96000,250130_012_Tr1.WAV
04,12,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_1_ext.wav,16751616,17920000,12.170666666666667,96000,250130_012_Tr1.WAV
04,13,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_1_ext.wav,19092992,20365312,13.253333333333334,96000,250130_012_Tr1.WAV
04,14,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_1_ext.wav,21414400,22616064,12.517333333333333,96000,250130_012_Tr1.WAV
04,15,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_1_ext.wav,22617600,22903808,2.981333333333333,96000,250130_012_Tr1.WAV
04,16,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_1_ext.wav,23525888,24960512,14.944,96000,250130_012_Tr1.WAV
04,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_2_ext.wav,0,1639424,17.077333333333332,96000,250130_012_Tr2.WAV
04,2,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_2_ext.wav,1852928,2316288,4.826666666666667,96000,250130_012_Tr2.WAV
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_2_ext_jam.wav,2317312,2558976,2.517333333333333,96000,250130_012_Tr2.WAV
04,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_2_ext.wav,2740224,4025344,13.386666666666667,96000,250130_012_Tr2.WAV
04,5,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_2_ext.wav,4523520,4824576,3.136,96000,250130_012_Tr2.WAV
04,6,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_2_ext.wav,4987392,6357504,14.272,96000,250130_012_Tr2.WAV
04,7,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_2_ext.wav,6360064,6624768,2.7573333333333334,96000,250130_012_Tr2.WAV
04,8,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_2_ext.wav,6895616,8825856,20.106666666666666,96000,250130_012_Tr2.WAV
04,9,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_2_ext.wav,9447424,9721344,2.8533333333333335,96000,250130_012_Tr2.WAV
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_2_ext_jam.wav,9722368,10904064,12.309333333333333,96000,250130_012_Tr2.WAV
04,11,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_2_ext.wav,11504128,11718144,2.2293333333333334,96000,250130_012_Tr2.WAV
04,12,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_2_ext.wav,11723264,12027904,3.1733333333333333,96000,250130_012_Tr2.WAV
04,13,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_2_ext.wav,12108288,13154816,10.901333333333334,96000,250130_012_Tr2.WAV
04,14,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_2_ext.wav,14430720,15643648,12.634666666666666,96000,250130_012_Tr2.WAV
04,15,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_2_ext.wav,16608768,17826304,12.682666666666666,96000,250130_012_Tr2.WAV
04,16,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_2_ext.wav,19087872,20329472,12.933333333333334,96000,250130_012_Tr2.WAV
04,17,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h17_com_2_ext.wav,21408768,22615552,12.570666666666666,96000,250130_012_Tr2.WAV
04,18,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h18_com_2_ext.wav,22617088,22903808,2.986666666666667,96000,250130_012_Tr2.WAV
04,19,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h19_com_2_ext.wav,23459840,24960512,15.632,96000,250130_012_Tr2.WAV
04,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_3_ext.wav,0,1612288,16.794666666666668,96000,250130_012_Tr3.WAV
04,2,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_3_ext.wav,1997824,2316288,3.3173333333333335,96000,250130_012_Tr3.WAV
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_3_ext_jam.wav,2317312,2537472,2.2933333333333334,96000,250130_012_Tr3.WAV
04,4,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_3_ext.wav,2739712,4025344,13.392,96000,250130_012_Tr3.WAV
04,5,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_3_ext.wav,4582400,4824576,2.522666666666667,96000,250130_012_Tr3.WAV
04,6,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_3_ext.wav,4998656,6356992,14.149333333333333,96000,250130_012_Tr3.WAV
04,7,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_3_ext.wav,6895616,7200256,3.1733333333333333,96000,250130_012_Tr3.WAV
04,8,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_3_ext.wav,7442944,8839168,14.544,96000,250130_012_Tr3.WAV
04,9,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_3_ext.wav,9771520,10904576,11.802666666666667,96000,250130_012_Tr3.WAV
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_3_ext_jam.wav,11503616,11718144,2.2346666666666666,96000,250130_012_Tr3.WAV
04,11,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_3_ext.wav,12109312,13162496,10.970666666666666,96000,250130_012_Tr3.WAV
04,12,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_3_ext.wav,14436352,15648768,12.629333333333333,96000,250130_012_Tr3.WAV
04,13,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_3_ext.wav,16751616,17826304,11.194666666666667,96000,250130_012_Tr3.WAV
04,14,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_3_ext.wav,19088384,20365312,13.301333333333334,96000,250130_012_Tr3.WAV
04,15,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_3_ext.wav,21409792,22615552,12.56,96000,250130_012_Tr3.WAV
04,16,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_3_ext.wav,22618112,22903808,2.976,96000,250130_012_Tr3.WAV
04,17,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h17_com_3_ext.wav,23526400,24960512,14.938666666666666,96000,250130_012_Tr3.WAV
04,1,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_4_int.wav,0,1612288,16.794666666666668,96000,250130_012_Tr4.WAV
04,2,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_4_int.wav,1852928,2558464,7.349333333333333,96000,250130_012_Tr4.WAV
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_4_int_jam.wav,2739200,4025344,13.397333333333334,96000,250130_012_Tr4.WAV
04,4,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_4_int.wav,4524032,4962304,4.565333333333333,96000,250130_012_Tr4.WAV
04,5,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_4_int.wav,4972032,6357504,14.432,96000,250130_012_Tr4.WAV
04,6,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_4_int.wav,6895616,7292416,4.133333333333334,96000,250130_012_Tr4.WAV
04,7,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_4_int.wav,7442432,8654336,12.624,96000,250130_012_Tr4.WAV
04,8,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_4_int.wav,9480704,9675776,2.032,96000,250130_012_Tr4.WAV
04,9,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_4_int.wav,9771008,10904064,11.802666666666667,96000,250130_012_Tr4.WAV
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_4_int_jam.wav,12108288,13154304,10.896,96000,250130_012_Tr4.WAV
04,11,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_4_int.wav,14435840,15643648,12.581333333333333,96000,250130_012_Tr4.WAV
04,12,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_4_int.wav,16608768,17817088,12.586666666666666,96000,250130_012_Tr4.WAV
04,13,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_4_int.wav,19087872,20328960,12.928,96000,250130_012_Tr4.WAV
04,14,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_4_int.wav,21411840,22615040,12.533333333333333,96000,250130_012_Tr4.WAV
04,15,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_4_int.wav,22617600,22903296,2.976,96000,250130_012_Tr4.WAV
04,16,com,4,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_4_int.wav,23481856,24960512,15.402666666666667,96000,250130_012_Tr4.WAV
04,1,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_5_int.wav,0,1612288,16.794666666666668,96000,250130_012_Tr5.WAV
04,2,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_5_int.wav,1852416,2315776,4.826666666666667,96000,250130_012_Tr5.WAV
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_5_int_jam.wav,2316800,2558464,2.517333333333333,96000,250130_012_Tr5.WAV
04,4,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_5_int.wav,2738176,4024832,13.402666666666667,96000,250130_012_Tr5.WAV
04,5,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_5_int.wav,4998656,6356992,14.149333333333333,96000,250130_012_Tr5.WAV
04,6,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_5_int.wav,6895104,7269888,3.904,96000,250130_012_Tr5.WAV
04,7,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_5_int.wav,7270400,8654336,14.416,96000,250130_012_Tr5.WAV
04,8,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_5_int.wav,9480192,9727488,2.576,96000,250130_012_Tr5.WAV
04,9,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_5_int.wav,9729024,10904064,12.24,96000,250130_012_Tr5.WAV
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_5_int_jam.wav,11814912,12027392,2.2133333333333334,96000,250130_012_Tr5.WAV
04,11,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_5_int.wav,12107776,13160960,10.970666666666666,96000,250130_012_Tr5.WAV
04,12,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_5_int.wav,14430720,15643136,12.629333333333333,96000,250130_012_Tr5.WAV
04,13,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_5_int.wav,16631808,17826304,12.442666666666666,96000,250130_012_Tr5.WAV
04,14,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_5_int.wav,19085824,20329472,12.954666666666666,96000,250130_012_Tr5.WAV
04,15,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_5_int.wav,21409280,22615040,12.56,96000,250130_012_Tr5.WAV
04,16,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_5_int.wav,22617600,22903296,2.976,96000,250130_012_Tr5.WAV
04,17,com,5,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h17_com_5_int.wav,23525888,24960512,14.944,96000,250130_012_Tr5.WAV
04,1,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_6_int.wav,0,1611776,16.78933333333333,96000,250130_012_Tr6.WAV
04,2,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_6_int.wav,1852928,2315776,4.8213333333333335,96000,250130_012_Tr6.WAV
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_6_int_jam.wav,2740736,4024832,13.376,96000,250130_012_Tr6.WAV
04,4,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_6_int.wav,4998656,6356480,14.144,96000,250130_012_Tr6.WAV
04,5,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_6_int.wav,7434240,8838656,14.629333333333333,96000,250130_012_Tr6.WAV
04,6,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_6_int.wav,9770496,10915840,11.930666666666667,96000,250130_012_Tr6.WAV
04,7,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_6_int.wav,11723264,12012544,3.013333333333333,96000,250130_012_Tr6.WAV
04,8,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_6_int.wav,12107776,13154304,10.901333333333334,96000,250130_012_Tr6.WAV
04,9,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_6_int.wav,14435840,15643648,12.581333333333333,96000,250130_012_Tr6.WAV
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_6_int_jam.wav,16631808,17832448,12.506666666666666,96000,250130_012_Tr6.WAV
04,11,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_6_int.wav,19087360,20365824,13.317333333333334,96000,250130_012_Tr6.WAV
04,12,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_6_int.wav,21409280,22615040,12.56,96000,250130_012_Tr6.WAV
04,13,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_6_int.wav,22617600,22903296,2.976,96000,250130_012_Tr6.WAV
04,14,com,6,int,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_6_int.wav,23525888,24960512,14.944,96000,250130_012_Tr6.WAV
04,1,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_1_ext.wav,0,3066880,15.973333333333333,192000,190513_011_Tr1.WAV
04,2,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_1_ext.wav,3785216,4420096,3.3066666666666666,192000,190513_011_Tr1.WAV
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_1_ext_jam.wav,5264384,7838208,13.405333333333333,192000,190513_011_Tr1.WAV
04,4,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_1_ext.wav,9155072,9691648,2.7946666666666666,192000,190513_011_Tr1.WAV
04,5,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_1_ext.wav,10012160,12503040,12.973333333333333,192000,190513_011_Tr1.WAV
04,6,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_1_ext.wav,14674944,17466368,14.538666666666666,192000,190513_011_Tr1.WAV
04,7,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_1_ext.wav,19343360,21601280,11.76,192000,190513_011_Tr1.WAV
04,8,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_1_ext.wav,24005632,26138624,11.109333333333334,192000,190513_011_Tr1.WAV
04,9,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_1_ext.wav,28659712,31076352,12.586666666666666,192000,190513_011_Tr1.WAV
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_1_ext_jam.wav,33208832,35453952,11.693333333333333,192000,190513_011_Tr1.WAV
04,11,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_1_ext.wav,37963264,40446976,12.936,192000,190513_011_Tr1.WAV
04,12,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_1_ext.wav,42611712,45019136,12.538666666666666,192000,190513_011_Tr1.WAV
04,13,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_1_ext.wav,45021696,45595136,2.986666666666667,192000,190513_011_Tr1.WAV
04,14,com,1,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_1_ext.wav,46749696,49906176,16.44,192000,190513_011_Tr1.WAV
04,1,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_2_ext.wav,0,3011584,15.685333333333332,192000,190513_011_Tr2.WAV
04,2,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_2_ext.wav,3783680,4420096,3.3146666666666667,192000,190513_011_Tr2.WAV
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_2_ext_jam.wav,4421632,4904960,2.517333333333333,192000,190513_011_Tr2.WAV
04,4,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h04_com_2_ext.wav,5271040,7838720,13.373333333333333,192000,190513_011_Tr2.WAV
04,5,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h05_com_2_ext.wav,8952832,9711616,3.952,192000,190513_011_Tr2.WAV
04,6,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h06_com_2_ext.wav,10018304,12501504,12.933333333333334,192000,190513_011_Tr2.WAV
04,7,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h07_com_2_ext.wav,13578240,14182912,3.1493333333333333,192000,190513_011_Tr2.WAV
04,8,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h08_com_2_ext.wav,14673408,17096704,12.621333333333334,192000,190513_011_Tr2.WAV
04,9,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h09_com_2_ext.wav,19342848,21595648,11.733333333333333,192000,190513_011_Tr2.WAV
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h10_com_2_ext_jam.wav,24005120,26110976,10.968,192000,190513_011_Tr2.WAV
04,11,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h11_com_2_ext.wav,28659200,31072768,12.570666666666666,192000,190513_011_Tr2.WAV
04,12,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h12_com_2_ext.wav,33308160,35421184,11.005333333333333,192000,190513_011_Tr2.WAV
04,13,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h13_com_2_ext.wav,37964288,40445952,12.925333333333333,192000,190513_011_Tr2.WAV
04,14,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h14_com_2_ext.wav,42606592,45018624,12.562666666666667,192000,190513_011_Tr2.WAV
04,15,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h15_com_2_ext.wav,45022720,45594624,2.978666666666667,192000,190513_011_Tr2.WAV
04,16,com,2,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h16_com_2_ext.wav,46838272,49906176,15.978666666666667,192000,190513_011_Tr2.WAV
04,1,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h01_com_3_ext.wav,0,3012608,15.690666666666667,192000,190513_011_Tr3.WAV
04,2,com,3,ext,0,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h02_com_3_ext.wav,3782144,4420096,3.3226666666666667,192000,190513_011_Tr3.WAV
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\segmented\04\04_h03_com_3_ext_jam.wav,4422656,4905984,2.517333333333333,192000,190513_011_Tr3.WAV
