drill_id,hole_idx,mic_type,mic_id,position,fail,filepath_wav,start_sample,end_sample,duration_s,sample_rate,source_file,aug_version
03,1,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,1797120,18.72,96000,250130_009_Tr4.WAV,2
03,1,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,1797120,18.72,96000,250130_009_Tr5.WAV,1
03,1,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,1797120,18.72,96000,250130_009_Tr5.WAV,2
03,1,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,1796608,18.714666666666666,96000,250130_009_Tr6.WAV,1
03,1,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,1796608,18.714666666666666,96000,250130_009_Tr6.WAV,2
03,1,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3385344,17.632,192000,190513_008_Tr1.WAV,1
03,1,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3385344,17.632,192000,190513_008_Tr1.WAV,2
03,1,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3385344,17.632,192000,190513_008_Tr2.WAV,1
03,1,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3385344,17.632,192000,190513_008_Tr2.WAV,2
03,1,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3384832,17.629333333333335,192000,190513_008_Tr3.WAV,1
03,1,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3384832,17.629333333333335,192000,190513_008_Tr3.WAV,2
03,1,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3383296,17.621333333333332,192000,190513_008_Tr4.WAV,1
03,1,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3383296,17.621333333333332,192000,190513_008_Tr4.WAV,2
03,1,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3383296,17.621333333333332,192000,190513_008_Tr5.WAV,1
03,1,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3383296,17.621333333333332,192000,190513_008_Tr5.WAV,2
03,1,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug1.wav,0,3382784,17.618666666666666,192000,190513_008_Tr6.WAV,1
03,1,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\03\03_h01_aug2.wav,0,3382784,17.618666666666666,192000,190513_008_Tr6.WAV,2
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5084672,6400000,13.701333333333332,96000,250130_010_Tr1.WAV,1
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5084672,6400000,13.701333333333332,96000,250130_010_Tr1.WAV,2
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,16102400,16513024,4.277333333333333,96000,250130_010_Tr1.WAV,1
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,16102400,16513024,4.277333333333333,96000,250130_010_Tr1.WAV,2
04,39,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,51000832,51638272,6.64,96000,250130_010_Tr1.WAV,1
04,39,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,51000832,51638272,6.64,96000,250130_010_Tr1.WAV,2
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5075456,6470144,14.528,96000,250130_010_Tr2.WAV,1
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5075456,6470144,14.528,96000,250130_010_Tr2.WAV,2
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,14152704,14406656,2.6453333333333333,96000,250130_010_Tr2.WAV,1
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,14152704,14406656,2.6453333333333333,96000,250130_010_Tr2.WAV,2
04,39,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,47116800,48224256,11.536,96000,250130_010_Tr2.WAV,1
04,39,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,47116800,48224256,11.536,96000,250130_010_Tr2.WAV,2
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5084672,6470144,14.432,96000,250130_010_Tr3.WAV,1
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5084672,6470144,14.432,96000,250130_010_Tr3.WAV,2
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,14374912,15591936,12.677333333333333,96000,250130_010_Tr3.WAV,1
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,14374912,15591936,12.677333333333333,96000,250130_010_Tr3.WAV,2
04,39,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,48685056,49016832,3.456,96000,250130_010_Tr3.WAV,1
04,39,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,48685056,49016832,3.456,96000,250130_010_Tr3.WAV,2
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,6909952,7450624,5.632,96000,250130_010_Tr4.WAV,1
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,6909952,7450624,5.632,96000,250130_010_Tr4.WAV,2
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,16154112,16513024,3.7386666666666666,96000,250130_010_Tr4.WAV,1
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,16154112,16513024,3.7386666666666666,96000,250130_010_Tr4.WAV,2
04,39,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,44745728,46111232,14.224,96000,250130_010_Tr4.WAV,1
04,39,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,44745728,46111232,14.224,96000,250130_010_Tr4.WAV,2
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,4342272,6549504,22.992,96000,250130_010_Tr5.WAV,1
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,4342272,6549504,22.992,96000,250130_010_Tr5.WAV,2
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,13776896,14062080,2.970666666666667,96000,250130_010_Tr5.WAV,1
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,13776896,14062080,2.970666666666667,96000,250130_010_Tr5.WAV,2
04,39,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,46111744,46568960,4.762666666666667,96000,250130_010_Tr5.WAV,1
04,39,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,46111744,46568960,4.762666666666667,96000,250130_010_Tr5.WAV,2
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,4343808,4963840,6.458666666666667,96000,250130_010_Tr6.WAV,1
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,4343808,4963840,6.458666666666667,96000,250130_010_Tr6.WAV,2
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,11691008,11919872,2.384,96000,250130_010_Tr6.WAV,1
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,11691008,11919872,2.384,96000,250130_010_Tr6.WAV,2
04,39,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,46112256,47078912,10.069333333333333,96000,250130_010_Tr6.WAV,1
04,39,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,46112256,47078912,10.069333333333333,96000,250130_010_Tr6.WAV,2
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9990656,12728832,14.261333333333333,192000,190513_009_Tr1.WAV,1
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9990656,12728832,14.261333333333333,192000,190513_009_Tr1.WAV,2
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,28602368,30996480,12.469333333333333,192000,190513_009_Tr1.WAV,1
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,28602368,30996480,12.469333333333333,192000,190513_009_Tr1.WAV,2
04,39,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,96755712,98406400,8.597333333333333,192000,190513_009_Tr1.WAV,1
04,39,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,96755712,98406400,8.597333333333333,192000,190513_009_Tr1.WAV,2
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9722368,12728320,15.656,192000,190513_009_Tr2.WAV,1
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9722368,12728320,15.656,192000,190513_009_Tr2.WAV,2
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,28070912,31418368,17.434666666666665,192000,190513_009_Tr2.WAV,1
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,28070912,31418368,17.434666666666665,192000,190513_009_Tr2.WAV,2
04,39,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,89210880,94020096,25.048,192000,190513_009_Tr2.WAV,1
04,39,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,89210880,94020096,25.048,192000,190513_009_Tr2.WAV,2
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9302016,9716736,2.16,192000,190513_009_Tr3.WAV,1
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9302016,9716736,2.16,192000,190513_009_Tr3.WAV,2
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,28070400,28771328,3.6506666666666665,192000,190513_009_Tr3.WAV,1
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,28070400,28771328,3.6506666666666665,192000,190513_009_Tr3.WAV,2
04,39,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,94027264,96494592,12.850666666666667,192000,190513_009_Tr3.WAV,1
04,39,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,94027264,96494592,12.850666666666667,192000,190513_009_Tr3.WAV,2
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9722368,12728832,15.658666666666667,192000,190513_009_Tr4.WAV,1
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9722368,12728832,15.658666666666667,192000,190513_009_Tr4.WAV,2
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,28134912,28601856,2.432,192000,190513_009_Tr4.WAV,1
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,28134912,28601856,2.432,192000,190513_009_Tr4.WAV,2
04,39,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,94027264,96137216,10.989333333333333,192000,190513_009_Tr4.WAV,1
04,39,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,94027264,96137216,10.989333333333333,192000,190513_009_Tr4.WAV,2
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9938432,12727296,14.525333333333334,192000,190513_009_Tr5.WAV,1
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9938432,12727296,14.525333333333334,192000,190513_009_Tr5.WAV,2
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,32955392,33431552,2.48,192000,190513_009_Tr5.WAV,1
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,32955392,33431552,2.48,192000,190513_009_Tr5.WAV,2
04,39,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,103334912,106056704,14.176,192000,190513_009_Tr5.WAV,1
04,39,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,103334912,106056704,14.176,192000,190513_009_Tr5.WAV,2
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,9990656,12727296,14.253333333333334,192000,190513_009_Tr6.WAV,1
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,9990656,12727296,14.253333333333334,192000,190513_009_Tr6.WAV,2
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,33500160,35517440,10.506666666666666,192000,190513_009_Tr6.WAV,1
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,33500160,35517440,10.506666666666666,192000,190513_009_Tr6.WAV,2
04,39,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug1.wav,112637952,115239424,13.549333333333333,192000,190513_009_Tr6.WAV,1
04,39,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h39_aug2.wav,112637952,115239424,13.549333333333333,192000,190513_009_Tr6.WAV,2
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2826752,4129280,13.568,96000,250130_011_Tr1.WAV,1
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2826752,4129280,13.568,96000,250130_011_Tr1.WAV,2
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,11534848,11870208,3.493333333333333,96000,250130_011_Tr1.WAV,1
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,11534848,11870208,3.493333333333333,96000,250130_011_Tr1.WAV,2
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2307584,2510848,2.1173333333333333,96000,250130_011_Tr2.WAV,1
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2307584,2510848,2.1173333333333333,96000,250130_011_Tr2.WAV,2
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,9281024,11347968,21.530666666666665,96000,250130_011_Tr2.WAV,1
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,9281024,11347968,21.530666666666665,96000,250130_011_Tr2.WAV,2
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2826752,4129280,13.568,96000,250130_011_Tr3.WAV,1
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2826752,4129280,13.568,96000,250130_011_Tr3.WAV,2
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,11680256,11881984,2.1013333333333333,96000,250130_011_Tr3.WAV,1
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,11680256,11881984,2.1013333333333333,96000,250130_011_Tr3.WAV,2
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2826752,4129280,13.568,96000,250130_011_Tr4.WAV,1
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2826752,4129280,13.568,96000,250130_011_Tr4.WAV,2
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,11091456,11347456,2.6666666666666665,96000,250130_011_Tr4.WAV,1
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,11091456,11347456,2.6666666666666665,96000,250130_011_Tr4.WAV,2
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2220544,2824704,6.293333333333333,96000,250130_011_Tr5.WAV,1
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2220544,2824704,6.293333333333333,96000,250130_011_Tr5.WAV,2
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,9486848,11370496,19.621333333333332,96000,250130_011_Tr5.WAV,1
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,9486848,11370496,19.621333333333332,96000,250130_011_Tr5.WAV,2
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,2826752,4129280,13.568,96000,250130_011_Tr6.WAV,1
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,2826752,4129280,13.568,96000,250130_011_Tr6.WAV,2
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,12132864,13341696,12.592,96000,250130_011_Tr6.WAV,1
04,10,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,12132864,13341696,12.592,96000,250130_011_Tr6.WAV,2
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5459456,8065024,13.570666666666666,192000,190513_010_Tr1.WAV,1
04,3,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5459456,8065024,13.570666666666666,192000,190513_010_Tr1.WAV,2
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,24080384,26490368,12.552,192000,190513_010_Tr1.WAV,1
04,10,com,1,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,24080384,26490368,12.552,192000,190513_010_Tr1.WAV,2
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5458432,8021504,13.349333333333334,192000,190513_010_Tr2.WAV,1
04,3,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5458432,8021504,13.349333333333334,192000,190513_010_Tr2.WAV,2
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,21986816,22501888,2.6826666666666665,192000,190513_010_Tr2.WAV,1
04,10,com,2,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,21986816,22501888,2.6826666666666665,192000,190513_010_Tr2.WAV,2
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,4889088,5314048,2.2133333333333334,192000,190513_010_Tr3.WAV,1
04,3,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,4889088,5314048,2.2133333333333334,192000,190513_010_Tr3.WAV,2
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,21985280,22528000,2.8266666666666667,192000,190513_010_Tr3.WAV,1
04,10,com,3,ext,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,21985280,22528000,2.8266666666666667,192000,190513_010_Tr3.WAV,2
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,5458432,8064000,13.570666666666666,192000,190513_010_Tr4.WAV,1
04,3,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,5458432,8064000,13.570666666666666,192000,190513_010_Tr4.WAV,2
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,28773888,31252992,12.912,192000,190513_010_Tr4.WAV,1
04,10,com,4,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,28773888,31252992,12.912,192000,190513_010_Tr4.WAV,2
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,10130944,12528128,12.485333333333333,192000,190513_010_Tr5.WAV,1
04,3,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,10130944,12528128,12.485333333333333,192000,190513_010_Tr5.WAV,2
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug1.wav,33422336,35740672,12.074666666666667,192000,190513_010_Tr5.WAV,1
04,10,com,5,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h10_aug2.wav,33422336,35740672,12.074666666666667,192000,190513_010_Tr5.WAV,2
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug1.wav,10129920,12528128,12.490666666666666,192000,190513_010_Tr6.WAV,1
04,3,com,6,int,1,C:\Users\beatr\OneDrive\Desktop\Projeto_Brocas_AE\data\augmented_noise\04\04_h03_aug2.wav,10129920,12528128,12.490666666666666,192000,190513_010_Tr6.WAV,2
